# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-10-07 13:11:53 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08116650 Brazos Rv nr Rosharon, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08116650
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd
USGS	08116650	2002-07-05	1240	A
USGS	08116650	2002-07-06	1230	A
USGS	08116650	2002-07-07	1840	A
USGS	08116650	2002-07-08	2540	A
USGS	08116650	2002-07-09	3450	A
USGS	08116650	2002-07-10	3180	A
USGS	08116650	2002-07-11	3060	A
USGS	08116650	2002-07-12	3080	A
USGS	08116650	2002-07-13	3150	A
USGS	08116650	2002-07-14	5130	A
USGS	08116650	2002-07-15	7230	A
USGS	08116650	2002-07-16	9810	A
USGS	08116650	2002-07-17	10800	A
USGS	08116650	2002-07-18	10600	A
USGS	08116650	2002-07-19	11800	A
USGS	08116650	2002-07-20	11800	A
USGS	08116650	2002-07-21	10900	A
USGS	08116650	2002-07-22	9950	A
USGS	08116650	2002-07-23	9290	A
USGS	08116650	2002-07-24	8560	A
USGS	08116650	2002-07-25	7660	A
USGS	08116650	2002-07-26	6960	A
USGS	08116650	2002-07-27	6520	A
USGS	08116650	2002-07-28	6300	A
USGS	08116650	2002-07-29	5910	A
USGS	08116650	2002-07-30	5090	A
USGS	08116650	2002-07-31	4470	A
USGS	08116650	2002-08-01	3960	A
USGS	08116650	2002-08-02	3450	A
USGS	08116650	2002-08-03	3130	A
USGS	08116650	2002-08-04	3030	A
USGS	08116650	2002-08-05	2670	A
USGS	08116650	2002-08-06	2610	A
USGS	08116650	2002-08-07	2770	A
USGS	08116650	2002-08-08	2600	A
USGS	08116650	2002-08-09	2510	A:e
USGS	08116650	2002-08-10	2270	A
USGS	08116650	2002-08-11	2240	A
USGS	08116650	2002-08-12	2100	A
USGS	08116650	2002-08-13	2030	A
USGS	08116650	2002-08-14	2150	A
USGS	08116650	2002-08-15	5170	A
USGS	08116650	2002-08-16	13600	A
USGS	08116650	2002-08-17	24500	A
USGS	08116650	2002-08-18	22800	A
USGS	08116650	2002-08-19	12600	A
USGS	08116650	2002-08-20	8730	A:e
USGS	08116650	2002-08-21	4690	A
USGS	08116650	2002-08-22	3400	A
USGS	08116650	2002-08-23	2930	A
USGS	08116650	2002-08-24	2860	A
USGS	08116650	2002-08-25	2890	A
USGS	08116650	2002-08-26	2670	A
USGS	08116650	2002-08-27	2340	A
USGS	08116650	2002-08-28	1920	A
USGS	08116650	2002-08-29	1690	A
USGS	08116650	2002-08-30	1550	A
USGS	08116650	2002-08-31	1570	A
USGS	08116650	2002-09-01	1640	A
USGS	08116650	2002-09-02	1590	A
USGS	08116650	2002-09-03	1490	A
USGS	08116650	2002-09-04	1450	A
USGS	08116650	2002-09-05	1380	A
USGS	08116650	2002-09-06	1510	A
USGS	08116650	2002-09-07	2340	A
USGS	08116650	2002-09-08	3140	A
USGS	08116650	2002-09-09	2730	A
USGS	08116650	2002-09-10	6590	A
USGS	08116650	2002-09-11	4780	A
USGS	08116650	2002-09-12	3120	A
USGS	08116650	2002-09-13	2320	A
USGS	08116650	2002-09-14	2090	A
USGS	08116650	2002-09-15	2000	A
USGS	08116650	2002-09-16	2140	A
USGS	08116650	2002-09-17	2100	A
USGS	08116650	2002-09-18	2090	A
USGS	08116650	2002-09-19	1810	A
USGS	08116650	2002-09-20	2360	A
USGS	08116650	2002-09-21	3340	A
USGS	08116650	2002-09-22	2910	A
USGS	08116650	2002-09-23	2390	A
USGS	08116650	2002-09-24	1970	A
USGS	08116650	2002-09-25	1680	A
USGS	08116650	2002-09-26	1430	A
USGS	08116650	2002-09-27	1220	A
USGS	08116650	2002-09-28	1230	A
USGS	08116650	2002-09-29	1110	A
USGS	08116650	2002-09-30	1090	A
USGS	08116650	2002-10-01	945	A
USGS	08116650	2002-10-02	850	A
USGS	08116650	2002-10-03	1080	A
USGS	08116650	2002-10-04	1050	A
USGS	08116650	2002-10-05	886	A
USGS	08116650	2002-10-06	921	A
USGS	08116650	2002-10-07	1100	A
USGS	08116650	2002-10-08	1140	A
USGS	08116650	2002-10-09	1600	A
USGS	08116650	2002-10-10	2300	A
USGS	08116650	2002-10-11	3050	A
USGS	08116650	2002-10-12	6590	A
USGS	08116650	2002-10-13	5240	A
USGS	08116650	2002-10-14	2820	A
USGS	08116650	2002-10-15	1970	A
USGS	08116650	2002-10-16	1720	A
USGS	08116650	2002-10-17	1760	A
USGS	08116650	2002-10-18	1650	A
USGS	08116650	2002-10-19	1510	A
USGS	08116650	2002-10-20	1430	A
USGS	08116650	2002-10-21	1510	A
USGS	08116650	2002-10-22	4310	A
USGS	08116650	2002-10-23	6490	A
USGS	08116650	2002-10-24	10900	A
USGS	08116650	2002-10-25	20200	A
USGS	08116650	2002-10-26	26400	A
USGS	08116650	2002-10-27	32000	A
USGS	08116650	2002-10-28	26600	A
USGS	08116650	2002-10-29	26500	A
USGS	08116650	2002-10-30	27300	A
USGS	08116650	2002-10-31	22200	A
USGS	08116650	2002-11-01	15400	A
USGS	08116650	2002-11-02	9520	A
USGS	08116650	2002-11-03	8290	A
USGS	08116650	2002-11-04	15900	A
USGS	08116650	2002-11-05	31000	A
USGS	08116650	2002-11-06	49300	A
USGS	08116650	2002-11-07	59200	A
USGS	08116650	2002-11-08	63000	A
USGS	08116650	2002-11-09	62200	A
USGS	08116650	2002-11-10	56000	A
USGS	08116650	2002-11-11	41800	A
USGS	08116650	2002-11-12	27300	A
USGS	08116650	2002-11-13	18400	A
USGS	08116650	2002-11-14	14300	A
USGS	08116650	2002-11-15	12000	A
USGS	08116650	2002-11-16	11000	A
USGS	08116650	2002-11-17	10300	A
USGS	08116650	2002-11-18	9150	A
USGS	08116650	2002-11-19	7780	A
USGS	08116650	2002-11-20	6950	A
USGS	08116650	2002-11-21	6310	A
USGS	08116650	2002-11-22	5790	A
USGS	08116650	2002-11-23	5600	A
USGS	08116650	2002-11-24	5600	A
USGS	08116650	2002-11-25	5590	A
USGS	08116650	2002-11-26	5470	A
USGS	08116650	2002-11-27	5530	A
USGS	08116650	2002-11-28	5550	A
USGS	08116650	2002-11-29	5700	A
USGS	08116650	2002-11-30	5480	A
USGS	08116650	2002-12-01	5310	A
USGS	08116650	2002-12-02	5160	A
USGS	08116650	2002-12-03	5190	A
USGS	08116650	2002-12-04	5280	A
USGS	08116650	2002-12-05	5170	A
USGS	08116650	2002-12-06	6840	A
USGS	08116650	2002-12-07	13900	A
USGS	08116650	2002-12-08	16300	A
USGS	08116650	2002-12-09	15600	A
USGS	08116650	2002-12-10	16000	A
USGS	08116650	2002-12-11	16500	A
USGS	08116650	2002-12-12	22100	A
USGS	08116650	2002-12-13	34900	A
USGS	08116650	2002-12-14	43100	A
USGS	08116650	2002-12-15	43900	A
USGS	08116650	2002-12-16	35700	A
USGS	08116650	2002-12-17	26200	A
USGS	08116650	2002-12-18	19400	A
USGS	08116650	2002-12-19	15600	A
USGS	08116650	2002-12-20	13100	A
USGS	08116650	2002-12-21	11900	A
USGS	08116650	2002-12-22	11800	A
USGS	08116650	2002-12-23	11600	A
USGS	08116650	2002-12-24	11500	A
USGS	08116650	2002-12-25	14600	A
USGS	08116650	2002-12-26	20100	A
USGS	08116650	2002-12-27	21600	A
USGS	08116650	2002-12-28	22100	A
USGS	08116650	2002-12-29	20500	A
USGS	08116650	2002-12-30	17500	A
USGS	08116650	2002-12-31	14900	A
USGS	08116650	2003-01-01	16000	A
USGS	08116650	2003-01-02	20600	A
USGS	08116650	2003-01-03	19900	A
USGS	08116650	2003-01-04	19200	A
USGS	08116650	2003-01-05	19500	A
USGS	08116650	2003-01-06	17200	A
USGS	08116650	2003-01-07	14100	A
USGS	08116650	2003-01-08	11700	A
USGS	08116650	2003-01-09	10100	A
USGS	08116650	2003-01-10	8780	A
USGS	08116650	2003-01-11	8070	A
USGS	08116650	2003-01-12	8300	A
USGS	08116650	2003-01-13	10100	A
USGS	08116650	2003-01-14	11900	A
USGS	08116650	2003-01-15	13400	A
USGS	08116650	2003-01-16	12700	A
USGS	08116650	2003-01-17	11700	A
USGS	08116650	2003-01-18	10900	A
USGS	08116650	2003-01-19	9330	A
USGS	08116650	2003-01-20	8400	A
USGS	08116650	2003-01-21	7880	A
USGS	08116650	2003-01-22	7310	A
USGS	08116650	2003-01-23	6830	A
USGS	08116650	2003-01-24	6630	A
USGS	08116650	2003-01-25	6530	A
USGS	08116650	2003-01-26	6740	A
USGS	08116650	2003-01-27	7180	A
USGS	08116650	2003-01-28	6830	A
USGS	08116650	2003-01-29	6390	A
USGS	08116650	2003-01-30	5900	A
USGS	08116650	2003-01-31	5480	A
USGS	08116650	2003-02-01	5380	A
USGS	08116650	2003-02-02	5250	A
USGS	08116650	2003-02-03	5090	A
USGS	08116650	2003-02-04	4920	A
USGS	08116650	2003-02-05	4770	A
USGS	08116650	2003-02-06	4690	A
USGS	08116650	2003-02-07	4920	A
USGS	08116650	2003-02-08	4770	A
USGS	08116650	2003-02-09	5250	A
USGS	08116650	2003-02-10	5520	A
USGS	08116650	2003-02-11	5590	A
USGS	08116650	2003-02-12	5780	A
USGS	08116650	2003-02-13	5650	A
USGS	08116650	2003-02-14	5220	A
USGS	08116650	2003-02-15	5010	A
USGS	08116650	2003-02-16	5570	A
USGS	08116650	2003-02-17	5060	A
USGS	08116650	2003-02-18	4570	A
USGS	08116650	2003-02-19	4630	A
USGS	08116650	2003-02-20	5710	A
USGS	08116650	2003-02-21	7170	A
USGS	08116650	2003-02-22	14800	A
USGS	08116650	2003-02-23	35500	A
USGS	08116650	2003-02-24	47100	A
USGS	08116650	2003-02-25	53300	A
USGS	08116650	2003-02-26	57300	A
USGS	08116650	2003-02-27	59200	A
USGS	08116650	2003-02-28	56700	A
USGS	08116650	2003-03-01	47400	A
USGS	08116650	2003-03-02	37900	A
USGS	08116650	2003-03-03	32500	A
USGS	08116650	2003-03-04	30100	A
USGS	08116650	2003-03-05	29400	A
USGS	08116650	2003-03-06	29000	A
USGS	08116650	2003-03-07	30400	A
USGS	08116650	2003-03-08	30700	A
USGS	08116650	2003-03-09	26900	A
USGS	08116650	2003-03-10	21600	A
USGS	08116650	2003-03-11	17800	A
USGS	08116650	2003-03-12	15200	A
USGS	08116650	2003-03-13	13400	A
USGS	08116650	2003-03-14	12600	A
USGS	08116650	2003-03-15	12200	A
USGS	08116650	2003-03-16	11900	A
USGS	08116650	2003-03-17	11600	A
USGS	08116650	2003-03-18	11100	A
USGS	08116650	2003-03-19	10300	A
USGS	08116650	2003-03-20	9350	A
USGS	08116650	2003-03-21	8190	A
USGS	08116650	2003-03-22	7490	A
USGS	08116650	2003-03-23	7120	A
USGS	08116650	2003-03-24	7450	A
USGS	08116650	2003-03-25	7660	A
USGS	08116650	2003-03-26	7480	A
USGS	08116650	2003-03-27	7230	A
USGS	08116650	2003-03-28	7060	A
USGS	08116650	2003-03-29	7030	A
USGS	08116650	2003-03-30	7160	A
USGS	08116650	2003-03-31	7110	A
USGS	08116650	2003-04-01	6810	A
USGS	08116650	2003-04-02	6350	A
USGS	08116650	2003-04-03	6150	A
USGS	08116650	2003-04-04	6220	A
USGS	08116650	2003-04-05	6110	A
USGS	08116650	2003-04-06	5990	A
USGS	08116650	2003-04-07	5760	A
USGS	08116650	2003-04-08	6030	A
USGS	08116650	2003-04-09	5290	A
USGS	08116650	2003-04-10	4930	A
USGS	08116650	2003-04-11	4910	A
USGS	08116650	2003-04-12	4810	A
USGS	08116650	2003-04-13	4780	A
USGS	08116650	2003-04-14	4790	A
USGS	08116650	2003-04-15	4630	A
USGS	08116650	2003-04-16	4600	A
USGS	08116650	2003-04-17	4480	A
USGS	08116650	2003-04-18	4280	A
USGS	08116650	2003-04-19	4150	A
USGS	08116650	2003-04-20	4140	A
USGS	08116650	2003-04-21	4190	A
USGS	08116650	2003-04-22	4200	A
USGS	08116650	2003-04-23	4140	A
USGS	08116650	2003-04-24	4080	A
USGS	08116650	2003-04-25	4040	A
USGS	08116650	2003-04-26	3910	A
USGS	08116650	2003-04-27	3780	A
USGS	08116650	2003-04-28	3660	A
USGS	08116650	2003-04-29	3510	A
USGS	08116650	2003-04-30	3370	A
USGS	08116650	2003-05-01	3270	A
USGS	08116650	2003-05-02	3170	A
USGS	08116650	2003-05-03	3080	A
USGS	08116650	2003-05-04	3000	A
USGS	08116650	2003-05-05	2910	A
USGS	08116650	2003-05-06	2640	A
USGS	08116650	2003-05-07	2530	A
USGS	08116650	2003-05-08	2790	A
USGS	08116650	2003-05-09	2890	A
USGS	08116650	2003-05-10	2600	A
USGS	08116650	2003-05-11	2530	A
USGS	08116650	2003-05-12	2550	A
USGS	08116650	2003-05-13	2300	A
USGS	08116650	2003-05-14	2160	A
USGS	08116650	2003-05-15	2030	A
USGS	08116650	2003-05-16	1880	A
USGS	08116650	2003-05-17	1760	A
USGS	08116650	2003-05-18	1690	A
USGS	08116650	2003-05-19	1690	A
USGS	08116650	2003-05-20	1760	A
USGS	08116650	2003-05-21	1640	A
USGS	08116650	2003-05-22	1610	A
USGS	08116650	2003-05-23	1540	A
USGS	08116650	2003-05-24	1320	A
USGS	08116650	2003-05-25	1300	A
USGS	08116650	2003-05-26	1430	A
USGS	08116650	2003-05-27	1680	A
USGS	08116650	2003-05-28	1680	A
USGS	08116650	2003-05-29	1380	A
USGS	08116650	2003-05-30	1130	A
USGS	08116650	2003-05-31	1030	A
USGS	08116650	2003-06-01	976	A
USGS	08116650	2003-06-02	1020	A
USGS	08116650	2003-06-03	1130	A
USGS	08116650	2003-06-04	1090	A
USGS	08116650	2003-06-05	1120	A
USGS	08116650	2003-06-06	1200	A
USGS	08116650	2003-06-07	1250	A
USGS	08116650	2003-06-08	1190	A
USGS	08116650	2003-06-09	1280	A
USGS	08116650	2003-06-10	1440	A
USGS	08116650	2003-06-11	1780	A
USGS	08116650	2003-06-12	2140	A
USGS	08116650	2003-06-13	2180	A
USGS	08116650	2003-06-14	1920	A
USGS	08116650	2003-06-15	1670	A
USGS	08116650	2003-06-16	1610	A
USGS	08116650	2003-06-17	2620	A
USGS	08116650	2003-06-18	3780	A
USGS	08116650	2003-06-19	4750	A
USGS	08116650	2003-06-20	5470	A
USGS	08116650	2003-06-21	5290	A
USGS	08116650	2003-06-22	4570	A
USGS	08116650	2003-06-23	3810	A
USGS	08116650	2003-06-24	3670	A
USGS	08116650	2003-06-25	3930	A
USGS	08116650	2003-06-26	3970	A
USGS	08116650	2003-06-27	3950	A
USGS	08116650	2003-06-28	3330	A
USGS	08116650	2003-06-29	2780	A
USGS	08116650	2003-06-30	2460	A
USGS	08116650	2003-07-01	2240	A
USGS	08116650	2003-07-02	2150	A
USGS	08116650	2003-07-03	1930	A
USGS	08116650	2003-07-04	1790	A
USGS	08116650	2003-07-05	1660	A
USGS	08116650	2003-07-06	1500	A
USGS	08116650	2003-07-07	1500	A
USGS	08116650	2003-07-08	1520	A
USGS	08116650	2003-07-09	1490	A
USGS	08116650	2003-07-10	1520	A
USGS	08116650	2003-07-11	1360	A
USGS	08116650	2003-07-12	1210	A
USGS	08116650	2003-07-13	1160	A
USGS	08116650	2003-07-14	1040	A
USGS	08116650	2003-07-15	2010	A
USGS	08116650	2003-07-16	2470	A
USGS	08116650	2003-07-17	3590	A
USGS	08116650	2003-07-18	1990	A
USGS	08116650	2003-07-19	1530	A
USGS	08116650	2003-07-20	1300	A
USGS	08116650	2003-07-21	1320	A
USGS	08116650	2003-07-22	1200	A
USGS	08116650	2003-07-23	1130	A
USGS	08116650	2003-07-24	1030	A
USGS	08116650	2003-07-25	1310	A
USGS	08116650	2003-07-26	1390	A
USGS	08116650	2003-07-27	1360	A
USGS	08116650	2003-07-28	1170	A
USGS	08116650	2003-07-29	1030	A
USGS	08116650	2003-07-30	1040	A
USGS	08116650	2003-07-31	1170	A
USGS	08116650	2003-08-01	1120	A
USGS	08116650	2003-08-02	1000	A
USGS	08116650	2003-08-03	871	A
USGS	08116650	2003-08-04	748	A
USGS	08116650	2003-08-05	662	A
USGS	08116650	2003-08-06	625	A
USGS	08116650	2003-08-07	569	A
USGS	08116650	2003-08-08	523	A
USGS	08116650	2003-08-09	568	A
USGS	08116650	2003-08-10	688	A
USGS	08116650	2003-08-11	763	A
USGS	08116650	2003-08-12	615	A
USGS	08116650	2003-08-13	625	A
USGS	08116650	2003-08-14	627	A
USGS	08116650	2003-08-15	758	A
USGS	08116650	2003-08-16	728	A
USGS	08116650	2003-08-17	785	A
USGS	08116650	2003-08-18	717	A
USGS	08116650	2003-08-19	472	A
USGS	08116650	2003-08-20	420	A
USGS	08116650	2003-08-21	395	A
USGS	08116650	2003-08-22	494	A
USGS	08116650	2003-08-23	568	A
USGS	08116650	2003-08-24	607	A
USGS	08116650	2003-08-25	526	A
USGS	08116650	2003-08-26	517	A
USGS	08116650	2003-08-27	566	A
USGS	08116650	2003-08-28	556	A
USGS	08116650	2003-08-29	477	A
USGS	08116650	2003-08-30	406	A
USGS	08116650	2003-08-31	536	A
USGS	08116650	2003-09-01	897	A
USGS	08116650	2003-09-02	1450	A
USGS	08116650	2003-09-03	1680	A
USGS	08116650	2003-09-04	2210	A
USGS	08116650	2003-09-05	3770	A
USGS	08116650	2003-09-06	3120	A
USGS	08116650	2003-09-07	2650	A
USGS	08116650	2003-09-08	2190	A
USGS	08116650	2003-09-09	1600	A
USGS	08116650	2003-09-10	1200	A
USGS	08116650	2003-09-11	1050	A
USGS	08116650	2003-09-12	2790	A
USGS	08116650	2003-09-13	3430	A
USGS	08116650	2003-09-14	2660	A
USGS	08116650	2003-09-15	8540	A
USGS	08116650	2003-09-16	7800	A
USGS	08116650	2003-09-17	4740	A
USGS	08116650	2003-09-18	3320	A
USGS	08116650	2003-09-19	2730	A
USGS	08116650	2003-09-20	2280	A
USGS	08116650	2003-09-21	3310	A
USGS	08116650	2003-09-22	5660	A
USGS	08116650	2003-09-23	4120	A
USGS	08116650	2003-09-24	2720	A
USGS	08116650	2003-09-25	1820	A
USGS	08116650	2003-09-26	1460	A
USGS	08116650	2003-09-27	1420	A
USGS	08116650	2003-09-28	1310	A
USGS	08116650	2003-09-29	1130	A
USGS	08116650	2003-09-30	994	A
USGS	08116650	2003-10-01	879	A
USGS	08116650	2003-10-02	698	A
USGS	08116650	2003-10-03	650	A
USGS	08116650	2003-10-04	656	A
USGS	08116650	2003-10-05	871	A
USGS	08116650	2003-10-06	739	A
USGS	08116650	2003-10-07	759	A
USGS	08116650	2003-10-08	656	A
USGS	08116650	2003-10-09	927	A
USGS	08116650	2003-10-10	9270	A
USGS	08116650	2003-10-11	8980	A
USGS	08116650	2003-10-12	11400	A
USGS	08116650	2003-10-13	21200	A
USGS	08116650	2003-10-14	25700	A
USGS	08116650	2003-10-15	21100	A
USGS	08116650	2003-10-16	15700	A
USGS	08116650	2003-10-17	12200	A
USGS	08116650	2003-10-18	9610	A
USGS	08116650	2003-10-19	7860	A
USGS	08116650	2003-10-20	6850	A
USGS	08116650	2003-10-21	6070	A
USGS	08116650	2003-10-22	5410	A
USGS	08116650	2003-10-23	4790	A
USGS	08116650	2003-10-24	4290	A
USGS	08116650	2003-10-25	3980	A
USGS	08116650	2003-10-26	4730	A
USGS	08116650	2003-10-27	4470	A
USGS	08116650	2003-10-28	3700	A
USGS	08116650	2003-10-29	3180	A
USGS	08116650	2003-10-30	2780	A
USGS	08116650	2003-10-31	2470	A
USGS	08116650	2003-11-01	2220	A
USGS	08116650	2003-11-02	2150	A
USGS	08116650	2003-11-03	2050	A
USGS	08116650	2003-11-04	1950	A
USGS	08116650	2003-11-05	1770	A
USGS	08116650	2003-11-06	1590	A
USGS	08116650	2003-11-07	1460	A
USGS	08116650	2003-11-08	1440	A
USGS	08116650	2003-11-09	1570	A
USGS	08116650	2003-11-10	1590	A
USGS	08116650	2003-11-11	1480	A
USGS	08116650	2003-11-12	1440	A
USGS	08116650	2003-11-13	1420	A
USGS	08116650	2003-11-14	1440	A
USGS	08116650	2003-11-15	1520	A
USGS	08116650	2003-11-16	1940	A
USGS	08116650	2003-11-17	2830	A
USGS	08116650	2003-11-18	16800	A
USGS	08116650	2003-11-19	14700	A
USGS	08116650	2003-11-20	11000	A
USGS	08116650	2003-11-21	8820	A
USGS	08116650	2003-11-22	7380	A
USGS	08116650	2003-11-23	6580	A
USGS	08116650	2003-11-24	5890	A
USGS	08116650	2003-11-25	5690	A
USGS	08116650	2003-11-26	5650	A
USGS	08116650	2003-11-27	5280	A
USGS	08116650	2003-11-28	4700	A
USGS	08116650	2003-11-29	4100	A
USGS	08116650	2003-11-30	3460	A
USGS	08116650	2003-12-01	3060	A
USGS	08116650	2003-12-02	2790	A
USGS	08116650	2003-12-03	2370	A
USGS	08116650	2003-12-04	2100	A
USGS	08116650	2003-12-05	1890	A
USGS	08116650	2003-12-06	1780	A
USGS	08116650	2003-12-07	1660	A
USGS	08116650	2003-12-08	1600	A
USGS	08116650	2003-12-09	1590	A
USGS	08116650	2003-12-10	1660	A
USGS	08116650	2003-12-11	1600	A
USGS	08116650	2003-12-12	1600	A
USGS	08116650	2003-12-13	5230	A
USGS	08116650	2003-12-14	4130	A
USGS	08116650	2003-12-15	2720	A
USGS	08116650	2003-12-16	2050	A
USGS	08116650	2003-12-17	1680	A
USGS	08116650	2003-12-18	1560	A
USGS	08116650	2003-12-19	1470	A
USGS	08116650	2003-12-20	1410	A
USGS	08116650	2003-12-21	1380	A
USGS	08116650	2003-12-22	1350	A
USGS	08116650	2003-12-23	1340	A
USGS	08116650	2003-12-24	1280	A
USGS	08116650	2003-12-25	1210	A
USGS	08116650	2003-12-26	1170	A
USGS	08116650	2003-12-27	1130	A
USGS	08116650	2003-12-28	1130	A
USGS	08116650	2003-12-29	1240	A
USGS	08116650	2003-12-30	1230	A
USGS	08116650	2003-12-31	1190	A
USGS	08116650	2004-01-01	1260	A:e
USGS	08116650	2004-01-02	1290	A:e
USGS	08116650	2004-01-03	1280	A:e
USGS	08116650	2004-01-04	1200	A:e
USGS	08116650	2004-01-05	1140	A:e
USGS	08116650	2004-01-06	1100	A
USGS	08116650	2004-01-07	1110	A
USGS	08116650	2004-01-08	1250	A
USGS	08116650	2004-01-09	1530	A
USGS	08116650	2004-01-10	1330	A
USGS	08116650	2004-01-11	1160	A
USGS	08116650	2004-01-12	1070	A
USGS	08116650	2004-01-13	962	A
USGS	08116650	2004-01-14	905	A
USGS	08116650	2004-01-15	882	A
USGS	08116650	2004-01-16	913	A
USGS	08116650	2004-01-17	7230	A
USGS	08116650	2004-01-18	10100	A
USGS	08116650	2004-01-19	7630	A
USGS	08116650	2004-01-20	6430	A
USGS	08116650	2004-01-21	5420	A
USGS	08116650	2004-01-22	5880	A
USGS	08116650	2004-01-23	6370	A
USGS	08116650	2004-01-24	5370	A
USGS	08116650	2004-01-25	7550	A
USGS	08116650	2004-01-26	9710	A
USGS	08116650	2004-01-27	12400	A
USGS	08116650	2004-01-28	12300	A
USGS	08116650	2004-01-29	9260	A
USGS	08116650	2004-01-30	9640	A
USGS	08116650	2004-01-31	9650	A
USGS	08116650	2004-02-01	8690	A
USGS	08116650	2004-02-02	7750	A
USGS	08116650	2004-02-03	6290	A
USGS	08116650	2004-02-04	5150	A
USGS	08116650	2004-02-05	4870	A
USGS	08116650	2004-02-06	4660	A
USGS	08116650	2004-02-07	3930	A
USGS	08116650	2004-02-08	3900	A
USGS	08116650	2004-02-09	3880	A
USGS	08116650	2004-02-10	5970	A
USGS	08116650	2004-02-11	16000	A
USGS	08116650	2004-02-12	25700	A
USGS	08116650	2004-02-13	36200	A
USGS	08116650	2004-02-14	38600	A
USGS	08116650	2004-02-15	34600	A
USGS	08116650	2004-02-16	28400	A
USGS	08116650	2004-02-17	22200	A
USGS	08116650	2004-02-18	17300	A
USGS	08116650	2004-02-19	13600	A
USGS	08116650	2004-02-20	11100	A
USGS	08116650	2004-02-21	9390	A
USGS	08116650	2004-02-22	8680	A
USGS	08116650	2004-02-23	9100	A
USGS	08116650	2004-02-24	9020	A
USGS	08116650	2004-02-25	8490	A
USGS	08116650	2004-02-26	7860	A
USGS	08116650	2004-02-27	7140	A
USGS	08116650	2004-02-28	6390	A
USGS	08116650	2004-02-29	6140	A
USGS	08116650	2004-03-01	8220	A
USGS	08116650	2004-03-02	9660	A
USGS	08116650	2004-03-03	9390	A
USGS	08116650	2004-03-04	10300	A
USGS	08116650	2004-03-05	10400	A
USGS	08116650	2004-03-06	9920	A
USGS	08116650	2004-03-07	9900	A
USGS	08116650	2004-03-08	11100	A
USGS	08116650	2004-03-09	12500	A
USGS	08116650	2004-03-10	13800	A
USGS	08116650	2004-03-11	13100	A
USGS	08116650	2004-03-12	11500	A
USGS	08116650	2004-03-13	10300	A
USGS	08116650	2004-03-14	9700	A
USGS	08116650	2004-03-15	10700	A
USGS	08116650	2004-03-16	9670	A
USGS	08116650	2004-03-17	8130	A
USGS	08116650	2004-03-18	6700	A
USGS	08116650	2004-03-19	5670	A
USGS	08116650	2004-03-20	5660	A
USGS	08116650	2004-03-21	5540	A
USGS	08116650	2004-03-22	5510	A
USGS	08116650	2004-03-23	5360	A
USGS	08116650	2004-03-24	5140	A
USGS	08116650	2004-03-25	4770	A
USGS	08116650	2004-03-26	4500	A
USGS	08116650	2004-03-27	4770	A
USGS	08116650	2004-03-28	4820	A
USGS	08116650	2004-03-29	4200	A
USGS	08116650	2004-03-30	3490	A
USGS	08116650	2004-03-31	3250	A
USGS	08116650	2004-04-01	3180	A
USGS	08116650	2004-04-02	3390	A
USGS	08116650	2004-04-03	3530	A
USGS	08116650	2004-04-04	3570	A
USGS	08116650	2004-04-05	3340	A
USGS	08116650	2004-04-06	3490	A
USGS	08116650	2004-04-07	3540	A
USGS	08116650	2004-04-08	3170	A
USGS	08116650	2004-04-09	3020	A
USGS	08116650	2004-04-10	3000	A
USGS	08116650	2004-04-11	5580	A
USGS	08116650	2004-04-12	9960	A
USGS	08116650	2004-04-13	8970	A
USGS	08116650	2004-04-14	8170	A
USGS	08116650	2004-04-15	9120	A
USGS	08116650	2004-04-16	9440	A
USGS	08116650	2004-04-17	8020	A
USGS	08116650	2004-04-18	6670	A
USGS	08116650	2004-04-19	5650	A
USGS	08116650	2004-04-20	4530	A
USGS	08116650	2004-04-21	3870	A
USGS	08116650	2004-04-22	3290	A
USGS	08116650	2004-04-23	2940	A
USGS	08116650	2004-04-24	3090	A
USGS	08116650	2004-04-25	3350	A
USGS	08116650	2004-04-26	5070	A
USGS	08116650	2004-04-27	7910	A
USGS	08116650	2004-04-28	10400	A
USGS	08116650	2004-04-29	17100	A
USGS	08116650	2004-04-30	18000	A
USGS	08116650	2004-05-01	17100	A
USGS	08116650	2004-05-02	24400	A
USGS	08116650	2004-05-03	24300	A
USGS	08116650	2004-05-04	21700	A
USGS	08116650	2004-05-05	23300	A
USGS	08116650	2004-05-06	26200	A
USGS	08116650	2004-05-07	25300	A
USGS	08116650	2004-05-08	22300	A
USGS	08116650	2004-05-09	19700	A
USGS	08116650	2004-05-10	17500	A
